"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value","Flag and Footnotes"
"2006","Romania","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.1",""
"2006","Romania","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.0",""
"2006","Romania","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovenia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.7",""
"2006","Slovenia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","46.3",""
"2006","Slovenia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.4",""
"2006","Slovenia","Total","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovenia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","70.3",""
"2006","Slovenia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.1",""
"2006","Slovenia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.3",""
"2006","Slovenia","Males","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovenia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","60.7",""
"2006","Slovenia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","33.8","u"
"2006","Slovenia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.5",""
"2006","Slovenia","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovakia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","59.4",""
"2006","Slovakia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","17.6",""
"2006","Slovakia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.8",""
"2006","Slovakia","Total","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovakia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.1",""
"2006","Slovakia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","23.5",""
"2006","Slovakia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.8",""
"2006","Slovakia","Males","From 20 to 29 years","Percentage","No response",":",""
"2006","Slovakia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","50.3",""
"2006","Slovakia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","11.6",""
"2006","Slovakia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.0",""
"2006","Slovakia","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","Finland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.0",""
"2006","Finland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","54.7",""
"2006","Finland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.4",""
"2006","Finland","Total","From 20 to 29 years","Percentage","No response",":",""
"2006","Finland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","74.0",""
"2006","Finland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","65.1",""
"2006","Finland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.6",""
"2006","Finland","Males","From 20 to 29 years","Percentage","No response",":",""
"2006","Finland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.9",""
"2006","Finland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.9",""
"2006","Finland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.8",""
"2006","Finland","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","Sweden","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.1",""
"2006","Sweden","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","55.2","b"
"2006","Sweden","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.0","b"
"2006","Sweden","Total","From 20 to 29 years","Percentage","No response","25.9","b"
"2006","Sweden","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.8",""
"2006","Sweden","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","60.6","b"
"2006","Sweden","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.3","b"
"2006","Sweden","Males","From 20 to 29 years","Percentage","No response","33.9","bu"
"2006","Sweden","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.3",""
"2006","Sweden","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","48.0","b"
"2006","Sweden","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.2","b"
"2006","Sweden","Females","From 20 to 29 years","Percentage","No response",":","bu"
"2006","Iceland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","79.7",""
"2006","Iceland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","84.1",""
"2006","Iceland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.1",""
"2006","Iceland","Total","From 20 to 29 years","Percentage","No response","76.8",""
"2006","Iceland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","82.6",""
"2006","Iceland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","86.8",""
"2006","Iceland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.3",""
"2006","Iceland","Males","From 20 to 29 years","Percentage","No response","81.4",""
"2006","Iceland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","76.6",""
"2006","Iceland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","80.2",""
"2006","Iceland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.1",""
"2006","Iceland","Females","From 20 to 29 years","Percentage","No response","71.7",""
"2006","Norway","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","75.6","b"
"2006","Norway","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","68.9","b"
"2006","Norway","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.2","b"
"2006","Norway","Total","From 20 to 29 years","Percentage","No response",":",""
"2006","Norway","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","78.5","b"
"2006","Norway","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","74.0","b"
"2006","Norway","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.2","b"
"2006","Norway","Males","From 20 to 29 years","Percentage","No response",":",""
"2006","Norway","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.7","b"
"2006","Norway","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","61.9","b"
"2006","Norway","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.7","b"
"2006","Norway","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","Switzerland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","80.3",""
"2006","Switzerland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","73.3",""
"2006","Switzerland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.3",""
"2006","Switzerland","Total","From 20 to 29 years","Percentage","No response",":","c"
"2006","Switzerland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","82.9",""
"2006","Switzerland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","80.0",""
"2006","Switzerland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.9",""
"2006","Switzerland","Males","From 20 to 29 years","Percentage","No response",":","c"
"2006","Switzerland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.6",""
"2006","Switzerland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","66.4",""
"2006","Switzerland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.7",""
"2006","Switzerland","Females","From 20 to 29 years","Percentage","No response",":",""
"2006","United Kingdom","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","74.9",""
"2006","United Kingdom","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.8",""
"2006","United Kingdom","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.3",""
"2006","United Kingdom","Total","From 20 to 29 years","Percentage","No response","72.3",""
"2006","United Kingdom","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","80.3",""
"2006","United Kingdom","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","69.7",""
"2006","United Kingdom","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.2",""
"2006","United Kingdom","Males","From 20 to 29 years","Percentage","No response","74.9",""
"2006","United Kingdom","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.5",""
"2006","United Kingdom","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.5",""
"2006","United Kingdom","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.4",""
"2006","United Kingdom","Females","From 20 to 29 years","Percentage","No response","68.4",""
"2006","Montenegro","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ",":",""
"2006","Montenegro","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":",""
"2006","Montenegro","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":",""
"2006","Montenegro","Total","From 20 to 29 years","Percentage","No response",":",""
"2006","Montenegro","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ",":",""
"2006","Montenegro","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":",""
